text,lang,company,rating
气死了气死了气死了气到胸闷我恨Microsoft,zh,Microsoft,Irrelevant
喜提WPS海外版VIP会员一枚，谢谢高人给吐槽君的支持！让吐槽君面对甲方爸爸无压力！ | 最近是不是疫情过后太闲了，吐槽君伺候的甲方爸爸，还有身边一些同行、朋友们的公司，好多都收到通知，从microsoft office 转到 wps使用。(╯°□°）╯︵ ┻━... | 阅读全文: 网页链接,zh,Microsoft,Negative
苹果的键盘不耐c，换了Microsoft的人体工学键盘，别说，这玩意儿还真好用！,zh,Microsoft,Positive
Microsoft Store怎么磨磨蹭蹭的 我就想下载一个xodo 气死我了,zh,Microsoft,Irrelevant
"在这些机场中，已经通过高分辨率的必应地图扫描（加上高级的Microsoft Azure生成）手动编辑了37,000个，以增加真实感。世界上最具标志性的80个...　来自 @IT之家 ，详细点击 《微软飞行模拟器 2020 》游戏将重现地球上每一个机场",zh,Microsoft,Neutral
2020年全球最有价值的品牌分布 Top 10 Most Valuable Brands in the World in 2020 1. Amazon: $221B (Retail) 2. Google: $160B (Tech) 3. Apple: $141B (Tech) 4. Microsoft: $117B (Tech) 5. Samsung Group: $94B (Tech) 6. ICBC: $81B (Banking) 7. Facebook: $80B (Media) 8. Walmart: $78B (Ret ... 全文,zh,Microsoft,Positive
2020年全球最有价值的品牌分布 Top 10 Most Valuable Brands in the World in 2020 1. Amazon: $221B (Retail) 2. Google: $160B (Tech) 3. Apple: $141B (Tech) 4. Microsoft: $117B (Tech) 5. Samsung Group: $94B (Tech) 6. ICBC: $81B (Banking) 7. Facebook: $80B (Media) 8. Walmart: $78B (Ret ... 全文,zh,Amazon,Positive
2020年全球最有价值的品牌分布 Top 10 Most Valuable Brands in the World in 2020 1. Amazon: $221B (Retail) 2. Google: $160B (Tech) 3. Apple: $141B (Tech) 4. Microsoft: $117B (Tech) 5. Samsung Group: $94B (Tech) 6. ICBC: $81B (Banking) 7. Facebook: $80B (Media) 8. Walmart: $78B (Ret ... 全文,zh,Microsoft,Positive
2020年全球最有价值的品牌分布 Top 10 Most Valuable Brands in the World in 2020 1. Amazon: $221B (Retail) 2. Google: $160B (Tech) 3. Apple: $141B (Tech) 4. Microsoft: $117B (Tech) 5. Samsung Group: $94B (Tech) 6. ICBC: $81B (Banking) 7. Facebook: $80B (Media) 8. Walmart: $78B (Ret ... 全文,zh,Amazon,Positive
//微软确认Xbox Series X将向后兼容四代Xbox游戏 - Microsoft XBOX - cnBeta.COM 网页链接,zh,Microsoft,Irrelevant
"Win10完美去除快捷方式小箭头的方法： 1、去掉小箭头 reg add &quot;HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Icons&quot; /v 29 /d &quot;%systemroot%\system32\imageres.dll,197&quot; /t reg_sz /f taskkill /f /im explorer.exe attrib -s -r -h &quot;%userprofile%\AppData\Local\ ... 全文",zh,Microsoft,Irrelevant
我要疯了啊啊啊啊啊崩溃，这种情况咋搞啊 从昨天晚上开始每次打开电脑都会蹦出来最上面那个框框，显示Windows正在设置Microsoft office professional plus 2010，然后点取消也关不掉那个框框，还会蹦出来第二个，显示无法访问你试图使用的功能所在的网络位置吧啦吧啦的，点确定之后又显示最 ... 全文,zh,Microsoft,Irrelevant
终于解决了Microsoft Store无法连网的问题 试了各种方法只有这种管用,zh,Microsoft,Positive
自律超话 DAY 2 不是很会用Microsoft To Do 这个APP，怎么才能把昨天的任务复制到今天，或者设置好每天的任务，直接打勾就可以，每天都设置一遍任务真的很麻烦啊！,zh,Microsoft,Negative
Microsoft SQL今天的噩梦，谢谢 还好可以听??新歌！！！不然我可能会si,zh,Microsoft,Neutral
"提供由Microsoft，Win10... 坏的土地, USA. 阿拉斯加海獭-最厚的皮毛. 中国长城司马台. Ei??i，法罗群岛. 坦桑尼亚, 豹-最小的大猫. 河 Thjorsa, 冰岛 - 淡水和盐水之间的黑沙。",zh,Microsoft,Irrelevant
向全世界安利Microsoft office 365，既保留了Microsoft的强大功能，又结合了wps的效率与运行速度，简直爱了，办公利器,zh,Microsoft,Positive
Microsoft Apple,zh,Microsoft,Irrelevant
#失灵# 表格民工看这里 excel突然崩溃，电脑死机怎么办？到excel选项里把自动保存时间改成1分钟，自动保存的默认文件夹是C:\Users\你电脑的名字\AppData\Roaming\Microsoft\Excel\  （Win系统） 再也不怕电脑失灵啦！,zh,Microsoft,Irrelevant
必须要吹爆一下microsoft!电脑老是充电接触不良就寄走修了，结果他竟然直接给了我一个新的耶……而且只花了2天时间，感动,zh,Microsoft,Irrelevant
Microsoft Exchange Server Vulnerability: Mass Scanning Starts as Exploit Details Land 网页链接,zh,Microsoft,Irrelevant
Windows Update 已经可以检测到含有新 Edge 的更新，如果你之前在等通过 Windows Update 推送的 Microsoft Edge，请检查更新！（适用于 Windows 10 1909 以及 1903）,zh,Microsoft,Irrelevant
我好烦啊！这墙也太厚了！！新买来的电脑连个学校官网也登不上去！我要上去下载我免费的Microsoft啊啊啊啊,zh,Microsoft,Irrelevant
微软GitHub在北极世界档案馆存储比特币代码： 据DailyHODL报道，微软(Microsoft)的GitHub档案程序为对比特币及其他开源项目进行末日防护，将这些项目通过代码形式存储在北极世界档案馆（Arctic World Archive ）中。比特币（BTC）项目在GitHub网站上拍摄了一张活动存储库的快照，并将代码存储在卤化银 ... 全文,zh,Microsoft,Irrelevant
microsoft（软件公司名称：微软） windows（系统名称） xp（系统版本） professional（型号）2002（年份）。一般不会出现年份。因为系统版本就说明了年份。,zh,Microsoft,Irrelevant
都柏林圣三一大学计算机系统系主任Douglas Leigth博士撰写了一份研究报告，比较了Chrome、Firefox、Safari、Microsoft Edge、Yandex、Brave等市场主流浏览器与后端服务器共享的个人数据量。研究结果显示，Brave的默认配置表现最佳。报告称：“Brave是迄今为止研究对象中最私密的浏览器。我们没有发现使 ... 全文,zh,Microsoft,Neutral
深入了解在钓鱼攻击中被广泛使用的Microsoft RTF格式文件和OLE漏洞 网页链接,zh,Microsoft,Neutral
我做的不是ppt 是高级的microsoft powerpoint,zh,Microsoft,Irrelevant
搞文档好累啊，发给别人总是会格式乱了 WPS还是没搞明白 刚刚下载了Microsoft Word，还是这个上手容易,zh,Microsoft,Positive
#微软# 全新 Chromium 版 Edge 浏览器 —新增隐私工具保护信息安全 —轻松更改内容和页面布局 —你可以创建希望在 Edge 中使用的语言列表并切换任何语言 —通过添加扩展实现 Edge 的更多功能 —可在 Mac、Android、iOS 和 Windows 等多种设备上安装并同步新版 Edge →_→ Microsoft大爆炸的微博视频,zh,Microsoft,Irrelevant
Re-imagining Microsoft’s mobile experiences 米夏小雨的微博视频,zh,Microsoft,Irrelevant
啊啊啊啊要疯了计算机二级杀了我吧 又是跟电脑相爱相杀的一天 或许大家谁有Microsoft Word/Excel/PPT的2010版本 又或者大家谁知道Microsoft 已激活的产品密钥在哪找????????????????,zh,Microsoft,Negative
打卡第一科 继续努力鸭[加油] #Microsoft Office# 中山,zh,Microsoft,Irrelevant
Microsoft is expanding its antivirus software to iOS and Android — and it's betting on AI in a bid to dominate the enterprise cybersecurity market 网页链接,zh,Microsoft,Irrelevant
联想超话 我想问一下 X1 Carbon 2016平板模式怎么用 outlook也不会 Microsoft账户也摆弄不明白,zh,Microsoft,Neutral
这学期有两个教授是美音 我太开心了哈哈哈哈 听着是顺耳 ！ 有一个还特别搞笑 从08年crisis 讲到”I’m straight” 还说Microsoft 是garbage Hhhhh,zh,Microsoft,Negative
"iPad iPad Pro ...... .... Microsoft Surface... if HKSAR subsidizing HK$20,000 per person 香港特区·荃湾",zh,Microsoft,Irrelevant
今天Tina @Noodle_Nana 代表部門在18樓做月份報告，她講完後我們部門6樓的辦公室同事都在鼓掌????，而且還在群組裡猛誇，老闆也親自在Microsoft meeting裡親自誇，同事們也太sweet了 好開心喔，從去年9月refer Tina進公司今天她都可以獨當一面了，我和小夫可以少操點心了,zh,Microsoft,Irrelevant
Former Microsoft Engineer Convicted of Insider Fraud 网页链接,zh,Microsoft,Irrelevant
Microsoft的延时太长了。,zh,Microsoft,Negative
今天开始用Microsoft To Do记录工作内容，试了下，多机同步的速度是相当快的。,zh,Microsoft,Irrelevant
Blue Cedar and Microsoft enable Intune users to connect from managed mobile apps to data sources 网页链接,zh,Microsoft,Neutral
app #GRAMMARLY# 的出现，不又是 #Microsoft# #Office# 无暇顾及细分客服和服务领域变化（mobile &amp; multi-terminals ）的产品吗？,zh,Microsoft,Negative
WPS好流氓啊...... 下载了以后所有打开方式都默认它了 我的Microsoft很香的好吗！！！ 要不是看老师的文件不方便... 完了我的vc也运行不了了 我哭死X﹏X,zh,Microsoft,Negative
最近 @Excel培训师 研制出一种新的让图表自动动起来的方法，一句VBA都不写，而是借助Excel新推出的DataSteamer插件。首先在文件-选项-加载项-com加载项中勾选Microsoft Data Streamer for Excel。,zh,Microsoft,Irrelevant
我气死了气死了 怎么更新一下电脑系统开屏密码就不是我原来的密码了？也不是Microsoft账号的密码？这是什么鬼啊我还要上网课啊啊啊啊啊啊啊啊气死我了,zh,Microsoft,Irrelevant
Microsoft’s John Thompson and VMware’s Sanjay Poonen share a similar view of the security landscape 网页链接,zh,Microsoft,Irrelevant
Microsoft store 总是闪退 于是我就怒而重装 虽然装的烦躁 但是东西都井然有序 现在莫名的爽 烟台,zh,Microsoft,Negative
"Vatican joins IBM, Microsoft to call for facial recognition regulation 梵蒂冈联合IBM和微软呼吁人脸识别应该得到监管",zh,Microsoft,Neutral
"Updated Microsoft Edge will protect you from malware, cyrpto miners and more 网页链接",zh,Microsoft,Irrelevant
看到说基于Chromium的Microsoft Edge好用，打算删掉火狐了，然后下载用了不到半小时，放弃了。,zh,Microsoft,Irrelevant
受疫情影响，官方宣布GDC 2020活动将从原先计划的3月16日-20日推迟至今年夏季举办，此前已有多家公司出于同一理由而退出活动，包括索尼、Facebook、小岛工作室、Epic Games、Unity以及Microsoft。,zh,Microsoft,Irrelevant
Microsoft 的word doc 居然有听写功能！??,zh,Microsoft,Irrelevant
Microsoft 微软 Surface Pro 7笔记本电脑音质测评报告  Soomal Microsoft 微软 Surface Pro 7笔记本电脑音质测评报告 Soomal 上海蓝盟IT外包， 网页链接,zh,Microsoft,Irrelevant
在近日的更新中， #Microsoft Edge# 引入一些额外的功能，比如能够介入并阻止广告软件、加密货币挖矿等比较流行的潜在有害的恶意软件。互联网上的免费下载站点往往存在这类风险。,zh,Microsoft,Positive
??可能真的该换了 装个引擎一直提示我：丢失MSVCP140.dll 所有教程都是更新Microsoft Visual C++ 2015 Redistributable x86 而我这儿只有Microsoft Visual C++ 2012 Redistributable x86 那么问题来了，它是老了，还是坏了 现在只能重启了 不死心的新建了环境变量，超讨厌重启的,zh,Microsoft,Irrelevant
比尔盖茨：新冠肺炎百年一遇 Microsoft founder Bill Gates called the coronavirus a &quot;once-in-a-century pandemic&quot; and urged leaders to both &quot;solve the immediate problem and keep it from happening again&quot; in an op-ed for the New England Journal of Medicine,zh,Microsoft,Irrelevant
我真不好意思说自己是个理科生 为了把Microsoft store弄回来弄了一下午 谢谢谢谢谢谢宁 @你里添福妍,zh,Microsoft,Irrelevant
鼠标手分享几个神器 1. Medi护腕  试了各种护腕这个佩戴相对舒适 2. Logitech MX Vertical鼠标  Mac党配合Jitouch软件+ Logi option一同食用很香  去公司多设备还可以Flow+easy switch 3. Microsoft Sculpt Keyboard 鼠标手疼起来等不了K860  外网测评第一  键盘布局需要适应期  Mac Command键调整见图,zh,Microsoft,Irrelevant
微软 Windows 10 全新图标（流畅设计）现已开始全面推送，请前往 Microsoft Store 获取更新 #微软# #电脑# #Windows 10#,zh,Microsoft,Irrelevant
#孙杨遭禁赛8年# 想要当霍顿的舔狗，麻烦去脸书、推特上面舔，在微博上舔得再厉害，霍顿也瞅不见。 还有所谓的“路人、明白人”不要随便扯着宁泽涛的旗子出来diss孙杨，麻烦做个人，明明是自己内心丑恶，在网络上随意宣泄自己的恶意却还要拉扯上宁泽涛，这种行为和古代的山匪有什么区别？古代的山 ... 全文,zh,Facebook,Irrelevant
?? 2017年11月，美国堪萨斯大学剧场上演了一出VR版戏剧《犀牛》，剧本把尤涅斯库的荒诞派巨著与美国当下政府鼓吹的口号巧妙地结合，小公业务员贝兰吉整场扣着一顶”让美国再次伟大”的红色帽子，在生活中时不时插入当下流媒体的消息，尤其是游戏化的特朗普形象使用推特、脸书等媒介发表言论的情节， ... 全文,zh,Facebook,Irrelevant
早安，美好的一天就用辰之的腹肌說早安。 昨晚《四代目·大和辰之》 スカーレット??ベリ子老師於台北安利美特簽繪立板，想看更多老師的簽名會花絮紀錄，請追蹤東立臉書粉絲團喔！ 北大夏的微博视频,zh,Facebook,Irrelevant
"Denis邓超话 Cr: Denis ins, fb 貼心蓮寶寫了英文在下方，因為現在臉書不能自動翻譯了(蓮寶重新編輯後變成...Nancy boy, ) 開心的蓮寶與可愛的狗狗 #自心# #denis邓#",zh,Facebook,Irrelevant
家国、离散、生死、不得已的万千个再见不见，在往时都是偶然中偶然，一念中一念。而半个多世纪过去，和平再度轮转为惘惘的威胁，流血警醒着热爱生活的人们，你们曾在脸书、推特上留下过的“咫尺之隔”的点滴，不经意的偶然便会成为众目睽睽的“海天之遥”。,zh,Facebook,Irrelevant
黄伟晋超话 北极光-黄伟晋Wayne 20200202 伟晋脸书 转发一则 2020.2 Schedule @黄伟晋Wayne,zh,Facebook,Irrelevant
脸书2泰铢买微信120泰铢卖 #口罩# #新型冠状病毒# 法国,zh,Facebook,Irrelevant
几乎一模一样的想法，但是我甚至不知道在哪里表达。朋友圈，危险，谁知道有没有无意间加到喜欢举报的人忘了屏蔽；微博，怕了小将们秋后算账；脸书，上面没几个人可以理解我们的苦闷。前几天同学甚至提都没遇到新冠，还在关心美国大选。如果英语加密，又成了在给一个已经充满认同的极小圈子看。,zh,Facebook,Irrelevant
要是嗲赵是我男朋友…别说发朋友圈了，我一定QQ微信微博绿洲ins推特脸书全球社交媒体平台同步推广让全世界知道 （我又在对着电脑屏幕的赵医生啧啧感叹）,zh,Facebook,Irrelevant
发布了头条文章：《范玮琪两度道歉不管用！脸书遭恶毒留言洗版，品牌、专辑也被抵制》 范玮琪两度道歉不管用！脸书遭恶毒留言洗版，品牌、专辑也被抵制,zh,Facebook,Irrelevant
反对派议员抹黑港警“未参与抗疫、贪生怕死”，郭嘉铨斥：内容失实，误导市民 #香港# 环球网报道】据港媒报道，香港立法会反对派议员日前在直播中以“黑警”称呼香港警队，并声称警方囤积口罩等防疫装备、“贪生怕死”云云。对此，香港警方16日晚间在脸书发文表示，严正澄清立法会议员针对香港警察的失 ... 全文,zh,Facebook,Irrelevant
2020/02/18 協志臉書截圖 孙协志超话,zh,Facebook,Irrelevant
臉書上面的年輕人仍然曬的是吃吃喝喝 #口罩# 到現在還是很多人相信儲存場所的不需要戴口罩嗎？真的相信就不會去排隊了，反正就是缺貨缺貨缺貨 #口罩# #疫情期间让你明白了什么# 一切看命運吧 台湾·台北,zh,Facebook,Irrelevant
华晨宇超话 ?? 投票告急急急急急急!今天晚上24:00就截止了。 不要只投了一个hao就不投了，看看下图，你漏了哪个，千万不能浪费啊（有哪个不清楚的可以私我）（海外党的也有脸书等多种登录方式的，你们下载来看看） 如果都投完了，又弄不到新hao的火，希望可以帮忙转发和顶顶超 ... 全文,zh,Facebook,Irrelevant
今天我要向過去的自己道歉 很誠懇的道歉:過去的自己真的太稚嫩了 我竟然一直以為精神病人最多的地方是在精神病醫院?? !!!現在我才知道，我錯了，並且錯得相當的離譜，原來精神病人最多的地方不是在精神病醫院!!!是在微博（為什麼沒寫臉書和IG是因為那裡的精神病也 ... 全文,zh,Facebook,Irrelevant
金路云超话 我太南了，有人知道推特脸书怎么注册吗？我真的是琢磨了一天了各种百度也没搜出个所以然，我都要被自己给蠢哭了，求集美们指路,zh,Facebook,Irrelevant
脸书的首席运营官雪莉尔·桑德伯格要第三次结婚了。她学业事业真是一路开挂，平步青云，但她93年左右第一次离异，二婚后2015年又丧偶。好奇看了下她的生日，八字前三柱是己酉 壬申 乙亥。跟王菲的前三柱只差了一个字，王菲是乙卯日。,zh,Facebook,Irrelevant
Zeesaint超话 ?? ?? #ZeeSaint# ???????????? 20200221 Whyru 爱的游戏直播全程 又是肆无忌惮，腻腻乎乎的????，果然新婚的就是不一样 ???????????? cr:WHYRUTheSerier 脸书 颜控拒绝丑陋的微博视频,zh,Facebook,Irrelevant
#Drew Sarich# 23号萨里奇和Ivan在莫斯科Glastonberry的小型gig，一组非常绝的黑白组图来自伊万脸书组，毛子摄影技能绝壁点满了 美苏大佬组玩吹气球玩的十分欢乐 以及萨里奇的新吉他真特么好看啊,zh,Facebook,Neutral
#斯洛伐克总理发热呼吸道感染住院# 路透社援引斯洛伐克总理办公室声明称：该国总理佩列格里尼因呼吸道感染并发高烧住院，同时取消了原定23日参与的电视辩论行程（背景：斯洛伐克本月29日即将举行议会选举，之前根据调查，佩列格里尼所代表的政党在选举中处在不利的位置）。 佩列格里尼本人在脸书上更新 ... 全文,zh,Facebook,Irrelevant
今天這張圖片在臉書一些社團瘋傳 金門VS廈門 民主VS社會主義 這圖片也可代表目前台灣和中國大陸的差別 我只是平民百姓 不求大富大貴 只求三餐溫飽 和大陸比起來 台灣才是真正水深火熱的地獄 PS:今天同行的又一間工廠關閉 台灣只會越來越差...,zh,Facebook,Irrelevant
下雨天工作日老板心情不好助手顾着刷脸书天啊啊啊啊啊,zh,Facebook,Irrelevant
今天， 我是一名「 派派派 」義工！ 剛剛回到家了。 #可到臉書看直播 #只能出一分綿力 #看到別人開心時 #施比受更為有福,zh,Facebook,Irrelevant
"使者雷尔分享Sortez de la matrice的图片:想要用脸书(Facebook)唤醒人们,就像用垃圾分类和2台风车来拯救地球一样.你的意识是好的,但你在酝酿的是空谈....(这就是我刚刚在做的) ～托顿.奥比",zh,Facebook,Irrelevant
金泰亨超话 终于找到了Twitter 油管 ins 安卓ios instagram 安装包 注册 教程v屁皮n vpm很不错 超级好用的安卓iOS梯子 UNINE 金泰亨 李振宁 边伯贤exo 贾斯汀比伯 易烊千玺 水晶男孩 脸书 推特 真的超级简单以后每天都可以追蔡徐坤、陈立农、范丞丞、Justin黄明昊、林彦俊、朱正廷、王子异、小鬼王 ... 全文,zh,Facebook,Irrelevant
#Drew Sarich# 昨晚萨里奇和Ivan的莫斯科bro con，毛妹太强素材多的令人猝不及防 一半来自Ivan脸书组官图，一半来自毛妹ins图，萨里奇这次带着新吉他去嗨啦??美苏大佬组不仅有con有专属周边还有定制蛋糕,zh,Facebook,Neutral
十几年前没买房后悔？专家揭台湾人陷慢速破产 华夏经纬网   2020-02-26 11:09:55 字号:小 大 点击看大图 华夏经纬网2月26日讯：据台湾《中时电子报》报道，房价问题在台湾一直无解，加上低利率环境资金摆在银行只会不断贬值，景文科技大学财务金融系副教授章定煊就在脸书表示，很多人讲十几年 ... 全文,zh,Facebook,Irrelevant
#城市追擊—香港# 好提议。可惜已经有曱甴在脸书说领了1万元用来抗争了。,zh,Facebook,Irrelevant
好像是脸书上放了点花絮 JetLag壹小时的微博视频,zh,Facebook,Neutral
王世坚的脸书特别为近日造他谣的言论辟谣，宣称要告网友，结果评论下面又被洗版了,zh,Facebook,Irrelevant
第一次听她叫麻麻~ 第一个反应就是想告诉全！世！界！ 然后脑子里全是白家老鼠我二哥 @高瀚宇KD 那首《check in》立刻录屏剪辑发到微博 微信 ins 推特 空间 脸书 大鱼 百家 今日头条上 话说一般你们都什么反应？ 高瀚宇超话 BJJ小学生大心儿的微博视频,zh,Facebook,Irrelevant
大陆网友脸书钓鱼，说这是王世坚说的，王世坚气得发疯，欲状告大陆网友。 老铁，你太强了,zh,Facebook,Neutral
#脸书禁发国难财防疫产品广告全部封锁# #全球新冠肺炎播报# 脸书禁发国难财！“防疫产品”广告全面封锁。关键字曝光！ 脸书（Facebook Inc）今天（27日）表示，在2019新型冠状病毒疫情爆发期间，他们将禁止所有声称能治疗或预防疫情的产品广告。 路透社报导，社交群媒体巨擘的脸书今天做这项宣布，时 ... 全文,zh,Facebook,Irrelevant
我兔有大把历史教训，并且高瞻远瞩的水平比微博上的你我多得多了，事到如今，我就想问问有多少人觉得脸书推特还是禁了的好？,zh,Facebook,Irrelevant
《社交网络》 扎克伯格个人纪录片 目前为止看过最精彩的纪录片。 整个电影讲述了扎克伯格如何创造了脸书，当然，整个过程全是穿插中的回忆，现实是在扎克伯格打官司，与和最好的朋友，以及最开始要与他合作的人。 电影里卷西语数真的相当快了，像开了二倍速一样，不过这样的逻辑能力也符合扎克伯格这种 ... 全文,zh,Facebook,Irrelevant
脸书、INS、推特等软件将加入华为AppGallery 华为消费者业务首席执行官余承东表示，Facebook、Instagram、Twitter很快将登陆华为AppGallery 华为HMS+鸿蒙生态计划，未来可期！,zh,Facebook,Irrelevant
#heartsignal3# ①号以前开过油管发自己的旧金山日常，曾经在脸书任职工程师。听说声音有磁性、身材好、自律、并且会耐心回复网友的评论。,zh,Facebook,Irrelevant
微博和臉書都是能讓我越看越氣到爆炸的地方 微博是因為社會不公的地方太多 臉書是因為歧視問題太多 還是少耍點少刷為好,zh,Facebook,Negative
我…………今天不敢关联推特脸书………… 我就做了一个账号 然后做贼一样打开tizi刷了一遍直拍 投了个票打卡一下,zh,Facebook,Irrelevant
真的有人觉得闹一闹有用么？ 脸书和INS还有snapchat被锁的时候没人闹过么？ 你以为11年到14年是万众一心地封强么？ 11年我暑假回国还能做一做作业到了13年基本什么都做不了了 到现在一步步走下去都是迟早的事 按照这个发展下去总有一天强内人不可在强外说话 你能做什么？ 你不过是根韭菜罢了 你 ... 全文,zh,Facebook,Negative
林俊杰超话 林距离超话 视频来源：林俊杰脸书 的林俊杰管理小号 给大家说件事 其实202001直播那天他开错号了，看视频和评论里的图。 我就问你 他憨不憨 林家小兔三岁的微博视频,zh,Facebook,Irrelevant
别的我不知道，微博的瓜看的差不多了?大批xz粉丝，维护偶像可以理解。。为什么去推特脸书外网平台带节奏，大致的意思:国内言论不自由，歧视同性，迫害xz，不是你们举报ao3连带晋江也倒霉怎么去了外网就变成中国歧视同性了，PG One的事没有教训的么，还这样，真的你们这么做非但帮不了你们偶像。还容易 ... 全文,zh,Facebook,Irrelevant
#外国人永久居留管理条例# 如今之国人微博 前时之黄尸脸书 昔日之red卫袖章 不反对即不爱国 不控评即不理智 多少年去 小人且又嚣张 甚是感叹 希望国人看清风向，悬崖勒马，回头是岸。,zh,Facebook,Irrelevant
推特脸书到底为什么被墙？ 包庇恐怖分子，这个理由足够了吗？,zh,Facebook,Negative
微博真是好大一片滋生畸形人际关系、仇恨与对立、无脑人斗殴犯罪的土壤，妖魔鬼怪在这里都找到归宿，很多人叫它渣浪，咒骂它的言论生态，但是却也找不到一个能代替它的平台。我有时想，要是没有微博，可能就没有这些破事了。但是脸书推特上也有种族歧视，也有沙文主义，也有仇男厌女的人。就算没有网络 ... 全文,zh,Facebook,Irrelevant
余少群超话 我將公子po上FB臉書，希望有更多人認識你！ 馬上有人全部按讚! @余少群 @余少群全国粉丝后援会 @紫纱倩影,zh,Facebook,Neutral
新冠病毒扩散或让Netflix受益！ 据Variety，BMO资本市场分析师丹·萨蒙指出，新冠病毒全球扩散，如果消费者对此产生担忧而在呆在家中，Netflix无疑是最明显的受益者，这也反应在其股价本周大涨。 MKM Partners分析师C O’Hara指出，除了Netflix，脸书、亚马逊、Peloton和Slack也会明显受益。,zh,Facebook,Irrelevant
#余文乐道歉# 所以在香港用脸书 在内地用微博 如果有一天微博和脸书整合，我相信国际服务器会被评论战炸掉,zh,Facebook,Irrelevant
真神烦这个人次次打擦边球，要点骨气吧！有本事去ins 或者脸书上发一条：香港是中国的。大家就都闭麦啦！臭,zh,Facebook,Irrelevant
#不一样的她# #冒个泡# 脸书就是个垃圾 广州·天河北,zh,Facebook,Irrelevant
吴慷仁超话 周末愉快哦呦~?? #脸书搬运工# #吴慷仁#,zh,Facebook,Irrelevant
我春假的时候跟老萨说我的读碟器只能读DVD，他屁颠屁颠去借了电影碟片，拿回来一看，蓝光的。今天无意在脸书上看到他跟人写生日祝福，末了加上一句，你的读碟器能读blue-ray吗？,zh,Facebook,Irrelevant
看到国内这些信息，再看看法国人还不停强调不需要戴口罩，还在脸书上嘲笑戴口罩的人，我真是生气。,zh,Facebook,Irrelevant
2020/02/29 飢餓遊戲臉書 握到神明本人 孙协志超话,zh,Facebook,Irrelevant
#想见你# #想见你彩蛋接力赛# 柯佳嬿 许光汉 施柏宇 颜毓麟  无水印 图源施柏宇脸书  （派派你不知道柯姐胜负欲很强嘛 ）,zh,Facebook,Irrelevant
肖战这件事，已经偏离了最初举报的问题，你不思考为什么会举报是管用的，你不思考对于这种环境，我们要改变的到底是什么，80%所谓路人的状态是：我Ao3看不了了！我不敢批评砌墙人，我也找不到真正举报的人，啊，我好气啊！就拿肖战出气吧！ 可是你被墙的只有ao3吗？脸书，油管的时候呢？你那个时候没找 ... 全文,zh,Facebook,Negative
Teddy朴辰成超话 【金监督在线护崽】 一个叫“game edu”的媒体发了个脸书 上面写：ADC是真正的皇室的理由——长得很帅 并po了几张ADC的照片，里面有Teddy的旧照。 金正洙监督看到后表示：辰成……的照片能不能更新一下？？ 金监督在线护崽！！,zh,Facebook,Irrelevant
余文乐这个港独又来骗大家了，有本事先开除设计师，在在推特，脸书一同道歉,zh,Facebook,Irrelevant
#台湾新增5例确诊病例# 我很希望这个疫情在台湾大爆发，让他们感受下，“我们这里不封城哦，不像你们中国” 我在脸书上要被台湾人气死了，说武汉肺炎，实验室漏出来的病毒，我隔着屏幕都想去打人,zh,Facebook,Irrelevant
TwoSetViolin双琴侠超话 （脸书搬运） @TwoSetViolin双琴侠 @TwoSetViolin-双琴侠 B宝生日快乐！ （B宝和我爸同天生日??）,zh,Facebook,Irrelevant
感谢新加坡民众的肯定与欢迎，晓斋应新传媒邀求將开健康系列《吃出健康自愈力》直播专栏，针对当下疫情续上期継续讲解免疫，海外請脸书收视。 新加坡 王晓斋的微博视频,zh,Facebook,Irrelevant
#阿尔加夫杯# 瑞典官推：有可能会在官方油管账号上直播瑞典队的比赛；丹麦官推：将会在官方推特&amp;脸书上直播丹麦队的比赛；挪威官推：公布了挪威国内赛事转播的平台 ；德国官推表示他们没有拿到电视转播权。 @Vin8Cent @挪威女足 @eheheheenenheheZCTW @玖贰壹贰贰叁 @米德玛资讯站,zh,Facebook,Irrelevant
本來我想讓228平靜的過去。沒想到臉書又看到有人在作妖了。本來應該是縫合傷口的節日，偏偏每年都要來撕裂一次。這個人列出所謂台灣「菁英」斷層，事實上3年後拋家棄子跟隨政府來台的外省知識份子，有哪個不是更優秀？影響到現在還沒消失？動盪時代很多事情都說不清的，解密真相並做出反省是一個政府負 ... 全文,zh,Facebook,Irrelevant
佐藤健超话 啊啊啊啊啊啊啊啊我的line收不到手机验证码，用脸书也登录不上去 有没有姐妹会弄的呀,zh,Facebook,Irrelevant
午餐和Lina一起吃她們家鄉味的泡乾麵。這時間才發覺，對齁 今天是四年一次的2月29日，在微博也補個已在臉書貼文的生活日常。 台湾·高雄市,zh,Facebook,Irrelevant
“我们为什么要看很好很好很好的电影，和一般电影不同的是，它会带我们找到平常不会现身的自己。很好很好的导演，不会只以表面的自己来跟观众聊天，他会要求对话的一方也要往更深，或少有接触的自己走去。”刚刷到了Edward Lam更新的脸书，假期对于我就是又疯狂又可以慢慢补电影的时期。（以前看电影都 ... 全文,zh,Facebook,Neutral
岁月静好就是掩耳盗铃固步自封，昨天是你不用ins油管脸书推特没关系，今天是你不用ao3看文不在乎，明天一定会迫害到你身上。,zh,Facebook,Irrelevant
以后会有人问ao3是什么？IG是什么？推特是什么？汤不热是什么？油管是什么？脸书是什么？直到最后没有人问了！因为墙里的人根本不知道有这些东西,zh,Facebook,Negative
